ID,RF,NB,LR
10988,0,0,0
10989,1,1,0
10990,0,1,1
10991,1,1,1
10992,0,0,0
10993,0,0,0
10994,0,0,0
10995,1,1,1
10996,0,0,0
10997,1,1,1
10998,0,0,0
10999,0,0,0
11000,1,1,0
11001,0,0,0
11002,0,0,0
11003,0,1,0
11004,1,1,1
11005,0,0,0
11006,1,1,1
11007,1,1,1
11008,0,1,1
11009,0,0,0
11010,0,0,0
11011,0,0,0
11012,1,1,0
11013,0,0,0
11014,0,0,0
11015,1,1,1
11016,0,0,0
11017,1,0,0
11018,0,1,0
11019,0,0,0
11020,0,0,0
11021,0,1,0
11022,0,0,0
11023,0,1,1
11024,1,1,1
11025,0,0,0
11026,1,1,1
11027,0,0,0
11028,0,0,0
11029,0,0,0
11030,0,0,0
11031,1,1,1
11032,0,0,0
11033,1,1,1
11034,0,0,0
11035,0,0,0
11036,0,1,0
11037,0,0,0
11038,0,0,0
11039,1,1,1
11040,1,1,1
11041,0,0,0
11042,0,1,1
11043,0,0,0
11044,0,1,1
11045,0,1,1
11046,0,0,0
11047,0,0,0
11048,1,0,0
11049,1,1,1
11050,0,1,0
11051,0,1,0
11052,0,0,0
11053,1,1,0
11054,1,0,0
11055,0,0,0
11056,1,1,1
11057,0,0,0
11058,0,1,0
11059,1,1,1
11060,1,1,1
11061,0,1,0
11062,1,0,0
11063,1,1,0
11064,0,0,0
11065,0,1,1
11066,0,0,0
11067,1,1,1
11068,0,1,1
11069,0,1,1
11070,1,1,0
11071,0,0,0
11072,0,0,0
11073,1,0,0
11074,0,0,0
11075,0,0,0
11076,0,0,0
11077,0,0,1
11078,0,0,1
11079,1,1,1
11080,1,1,1
11081,1,1,1
11082,0,1,0
11083,0,0,0
11084,1,1,1
11085,0,1,0
11086,0,0,0
11087,0,0,0
11088,0,1,1
11089,0,0,0
11090,1,0,1
11091,1,1,1
11092,1,1,1
11093,0,0,0
11094,1,1,0
11095,1,1,1
11096,1,1,1
11097,0,0,0
11098,0,0,0
11099,0,0,0
11100,1,1,1
11101,0,0,0
11102,0,1,1
11103,1,1,0
11104,1,0,1
11105,1,1,1
11106,0,0,0
11107,1,1,1
11108,0,0,0
11109,0,1,1
11110,1,0,0
11111,0,1,1
11112,0,1,0
11113,1,1,1
11114,1,1,1
11115,0,1,1
11116,1,0,0
11117,1,1,1
11118,0,0,1
11119,0,0,0
11120,1,1,0
11121,1,1,1
11122,0,0,0
11123,1,1,1
11124,1,1,1
11125,0,0,0
11126,0,0,0
11127,0,0,0
11128,0,0,0
11129,0,0,0
11130,0,0,0
11131,1,1,1
11132,0,0,0
11133,1,1,0
11134,1,1,1
11135,0,1,1
11136,0,0,0
11137,1,1,0
11138,0,1,1
11139,1,0,0
11140,0,0,0
11141,0,1,1
11142,0,0,0
11143,1,1,1
11144,0,0,0
11145,1,0,0
11146,1,1,1
11147,1,0,0
11148,0,1,0
11149,1,1,1
11150,1,0,0
11151,0,0,0
11152,1,0,0
11153,1,1,1
11154,1,1,1
11155,1,1,1
11156,1,1,1
11157,0,0,0
11158,0,0,0
11159,0,0,0
11160,0,0,0
11161,0,0,0
11162,0,0,0
11163,0,0,0
11164,0,0,0
11165,0,1,0
11166,0,1,0
11167,1,0,0
11168,1,1,1
11169,1,1,0
11170,0,0,0
11171,1,1,1
11172,0,1,0
11173,1,1,1
11174,1,1,1
11175,0,0,0
11176,0,1,1
11177,0,0,0
11178,0,1,0
11179,0,0,0
11180,0,1,0
11181,0,1,0
11182,0,0,0
11183,1,1,1
11184,1,1,1
11185,1,0,0
11186,0,0,0
11187,0,0,0
11188,1,1,1
11189,0,1,0
11190,1,0,0
11191,0,0,0
11192,1,1,1
11193,0,0,0
11194,1,1,1
11195,0,0,0
11196,1,1,1
11197,0,0,0
11198,1,1,1
11199,0,0,0
11200,0,0,0
11201,1,1,1
11202,0,0,1
11203,1,0,0
11204,1,0,0
11205,1,1,1
11206,1,1,1
11207,0,0,0
11208,1,0,0
11209,0,0,0
11210,0,0,0
11211,0,0,0
11212,0,0,0
11213,0,1,1
11214,0,0,0
11215,1,1,1
11216,0,1,1
11217,1,1,1
11218,0,0,0
11219,1,1,1
11220,1,0,0
11221,0,0,0
11222,0,1,1
11223,0,1,1
11224,0,0,0
11225,1,1,1
11226,1,1,1
11227,0,0,0
11228,1,1,1
11229,1,1,1
11230,1,1,1
11231,0,0,0
11232,0,0,0
11233,1,1,1
11234,1,1,1
11235,0,0,0
11236,0,0,0
11237,1,1,1
11238,1,1,1
11239,1,1,1
11240,1,1,1
11241,1,1,1
11242,0,0,0
11243,0,0,0
11244,1,1,0
11245,0,1,1
11246,1,0,0
11247,1,1,1
11248,1,1,0
11249,0,0,0
11250,1,1,1
11251,0,0,0
11252,0,1,0
11253,1,1,1
11254,0,0,0
11255,0,0,0
11256,1,1,1
11257,0,0,0
11258,1,1,1
11259,0,0,0
11260,0,0,0
11261,1,1,1
11262,1,0,1
11263,0,0,0
11264,1,1,1
11265,0,0,0
11266,1,1,1
11267,0,0,0
11268,0,1,1
11269,1,1,1
11270,1,1,1
11271,0,0,0
11272,0,0,0
11273,0,0,0
11274,0,1,0
11275,1,1,1
11276,1,1,1
11277,0,0,0
11278,0,0,0
11279,0,0,0
11280,1,1,1
11281,1,1,1
11282,0,1,0
11283,0,0,0
11284,0,0,1
11285,1,1,1
11286,0,1,1
11287,0,1,1
11288,1,1,1
11289,1,1,1
11290,0,0,0
11291,0,0,1
11292,0,1,0
11293,1,1,1
11294,1,1,1
11295,1,0,0
11296,0,0,0
11297,1,1,1
11298,0,0,0
11299,0,0,0
11300,0,0,0
11301,0,0,0
11302,0,0,0
11303,0,0,0
11304,1,1,1
11305,1,1,1
11306,1,1,1
11307,0,1,0
11308,1,1,1
11309,1,0,0
11310,0,0,1
11311,1,1,0
11312,0,0,0
11313,1,0,1
11314,1,1,1
11315,0,0,0
11316,0,0,0
11317,0,1,1
11318,0,0,0
11319,0,1,1
11320,0,0,0
11321,0,0,0
11322,0,0,0
11323,1,0,1
11324,1,1,1
11325,0,1,0
11326,0,0,0
11327,1,1,1
11328,0,0,0
11329,1,1,1
11330,0,0,0
11331,0,0,1
11332,0,0,0
11333,0,0,0
11334,0,0,0
11335,0,1,1
11336,1,1,1
11337,0,0,0
11338,0,0,0
11339,1,1,1
11340,1,1,1
11341,0,0,0
11342,1,1,1
11343,0,0,0
11344,0,0,0
11345,0,0,1
11346,1,0,1
11347,0,0,0
11348,0,1,1
11349,1,1,0
11350,1,0,0
11351,1,1,1
11352,0,0,0
11353,0,1,1
11354,1,0,0
11355,1,1,1
11356,1,1,1
11357,0,0,0
11358,1,1,0
11359,0,0,0
11360,1,1,1
11361,0,1,0
11362,1,1,1
11363,0,1,0
11364,0,0,0
11365,0,1,1
11366,0,1,0
11367,0,0,0
11368,1,1,1
11369,1,1,1
11370,0,1,0
11371,0,0,0
11372,1,1,1
11373,1,1,1
11374,1,0,0
11375,0,0,0
11376,0,0,0
11377,1,1,1
11378,1,1,1
11379,0,0,0
11380,0,1,1
11381,0,0,0
11382,1,1,0
11383,0,0,1
11384,1,0,1
11385,1,1,1
11386,0,0,0
11387,0,1,1
11388,1,1,1
11389,1,1,1
11390,1,1,1
11391,1,1,0
11392,0,1,1
11393,1,0,0
11394,0,1,0
11395,0,0,0
11396,0,0,0
11397,1,1,0
11398,0,1,0
11399,0,0,0
11400,0,1,1
11401,0,1,1
11402,0,0,1
11403,1,1,1
11404,1,1,1
11405,0,0,0
11406,0,0,0
11407,1,1,0
11408,1,0,0
11409,0,1,1
11410,1,1,1
11411,0,1,0
11412,0,0,0
11413,0,0,0
11414,1,1,0
11415,1,1,1
11416,0,0,0
11417,1,0,0
11418,1,1,1
11419,1,1,1
11420,1,1,0
11421,1,1,1
11422,1,1,1
11423,1,1,1
11424,1,1,1
11425,0,1,1
11426,1,1,1
11427,0,0,0
11428,1,1,1
11429,0,1,1
11430,0,1,1
11431,0,0,0
11432,0,0,1
11433,0,0,0
11434,0,0,0
11435,1,1,1
11436,0,1,1
11437,0,0,0
11438,1,1,0
11439,0,0,0
11440,1,0,0
11441,1,1,1
11442,0,1,1
11443,0,0,0
11444,1,1,1
11445,1,1,0
11446,1,1,0
11447,0,0,0
11448,0,1,0
11449,0,0,0
11450,0,0,0
11451,1,1,1
11452,0,1,1
11453,0,0,0
11454,0,0,0
11455,1,0,1
11456,1,1,0
11457,0,0,0
11458,1,1,0
11459,1,1,0
11460,0,1,1
11461,1,1,0
11462,0,0,0
11463,0,0,0
11464,0,0,0
11465,1,1,1
11466,0,0,0
11467,1,1,1
11468,1,1,1
11469,0,1,0
11470,0,0,0
11471,1,1,1
11472,0,0,0
11473,0,0,0
11474,0,0,0
11475,1,0,1
11476,1,1,0
11477,1,1,1
11478,1,1,0
11479,0,0,0
11480,1,0,0
11481,0,1,0
11482,1,0,0
11483,1,1,1
11484,0,0,0
11485,1,0,1
11486,0,0,0
11487,1,1,1
11488,1,1,1
11489,0,0,0
11490,0,0,0
11491,0,1,1
11492,1,0,0
11493,1,1,1
11494,0,0,0
11495,1,1,1
11496,1,1,1
11497,0,0,0
11498,0,0,0
11499,0,0,0
11500,1,1,1
11501,0,1,0
11502,1,1,0
11503,1,1,1
11504,0,0,0
11505,1,1,1
11506,1,0,0
11507,0,0,0
11508,1,1,1
11509,0,0,0
11510,0,0,0
11511,0,1,1
11512,0,0,0
11513,1,0,0
11514,0,0,0
11515,1,0,0
11516,0,1,1
11517,0,0,0
11518,0,1,1
11519,1,1,1
11520,0,0,0
11521,1,1,1
11522,1,0,0
11523,1,1,1
11524,0,0,0
11525,1,1,1
11526,1,1,1
11527,0,1,1
11528,0,0,0
11529,0,0,0
11530,0,0,0
11531,0,0,0
11532,1,1,1
11533,0,0,0
11534,1,0,0
11535,1,1,1
11536,0,1,1
11537,1,1,0
11538,1,1,0
11539,1,1,1
11540,0,0,0
11541,0,1,1
11542,0,0,0
11543,0,1,0
11544,0,0,0
11545,1,1,1
11546,0,0,0
11547,0,0,0
11548,1,1,1
11549,1,0,0
11550,1,1,1
11551,1,0,0
11552,1,0,0
11553,1,1,1
11554,0,1,0
11555,1,1,1
11556,0,0,1
11557,1,0,0
11558,0,0,0
11559,1,1,1
11560,1,1,1
11561,0,1,1
11562,1,1,1
11563,1,1,0
11564,0,0,0
11565,1,1,1
11566,1,1,1
11567,0,1,0
11568,0,0,0
11569,0,0,0
11570,1,1,1
11571,1,0,0
11572,1,1,1
11573,0,0,0
11574,1,1,1
11575,0,0,0
11576,0,0,0
11577,0,0,0
11578,1,1,1
11579,0,0,0
11580,0,0,0
11581,0,0,0
11582,0,0,0
11583,0,0,0
11584,0,0,0
11585,0,1,0
11586,0,0,0
11587,1,1,1
11588,1,1,0
11589,1,1,1
11590,0,0,0
11591,1,1,1
11592,0,0,0
11593,0,1,0
11594,0,1,1
11595,0,1,1
11596,0,0,0
11597,1,1,1
11598,1,1,1
11599,0,0,0
11600,0,0,0
11601,1,1,1
11602,0,1,1
11603,1,1,1
11604,1,1,0
11605,1,1,1
11606,1,1,0
11607,1,1,0
11608,0,0,0
11609,0,0,0
11610,0,0,0
11611,1,1,0
11612,0,1,1
11613,0,1,1
11614,1,1,0
11615,0,0,0
11616,0,0,0
11617,0,0,0
11618,0,0,0
11619,1,1,1
11620,1,0,0
11621,0,1,1
11622,0,0,0
11623,0,0,0
11624,0,1,1
11625,0,0,0
11626,1,1,1
11627,0,0,0
11628,1,0,0
11629,1,1,0
11630,0,0,0
11631,0,0,0
11632,1,1,1
11633,1,1,1
11634,0,0,1
11635,0,0,0
11636,1,1,1
11637,1,1,0
11638,0,1,1
11639,1,0,0
11640,0,1,1
11641,1,1,0
11642,0,0,0
11643,1,0,0
11644,1,1,1
11645,0,1,1
11646,0,1,1
11647,0,0,0
11648,1,1,1
11649,0,1,1
11650,1,1,1
11651,0,0,0
11652,1,0,0
11653,0,1,0
11654,0,0,0
11655,1,1,1
11656,1,1,1
11657,0,1,0
11658,0,0,0
11659,0,0,0
11660,0,0,0
11661,1,1,1
11662,0,1,0
11663,1,1,1
11664,1,0,0
11665,1,1,1
11666,0,0,0
11667,0,0,1
11668,1,1,1
11669,0,1,1
11670,0,0,0
11671,0,0,0
11672,0,0,0
11673,0,1,1
11674,1,0,0
11675,1,1,1
11676,0,1,0
11677,0,0,0
11678,0,0,0
11679,0,0,0
11680,1,0,0
11681,0,1,0
11682,1,1,1
11683,1,1,1
11684,1,1,1
11685,0,0,0
11686,1,1,0
11687,0,0,0
11688,0,0,0
11689,1,0,0
11690,0,0,0
11691,1,1,1
11692,0,0,0
11693,1,1,1
11694,0,1,1
11695,0,0,0
11696,1,1,1
11697,0,1,1
11698,0,1,1
11699,0,0,1
11700,1,0,0
11701,0,0,0
11702,0,0,0
11703,1,1,1
11704,1,0,0
11705,1,1,1
11706,0,0,1
11707,1,0,0
11708,0,0,0
11709,0,1,1
11710,0,0,0
11711,0,1,0
11712,1,1,1
11713,0,0,0
11714,1,0,0
11715,0,0,0
11716,1,1,0
11717,1,1,0
11718,0,0,0
11719,0,0,1
11720,0,1,0
11721,0,0,0
11722,1,0,0
11723,0,0,0
11724,0,0,0
11725,1,1,1
11726,1,1,1
11727,0,0,0
11728,0,0,0
11729,0,0,0
11730,0,0,0
11731,0,0,0
11732,0,1,1
11733,0,0,0
11734,1,1,1
11735,1,1,0
11736,0,0,0
11737,0,0,0
11738,0,0,1
11739,1,1,1
11740,0,0,0
11741,0,1,0
11742,0,1,1
11743,0,1,1
11744,1,0,1
11745,1,0,0
11746,1,1,1
11747,1,0,1
11748,0,1,0
11749,0,0,0
11750,0,0,0
11751,1,1,1
11752,0,0,0
11753,1,1,1
11754,1,0,0
11755,1,1,1
11756,1,0,0
11757,1,1,1
11758,1,1,0
11759,1,1,1
11760,0,1,0
11761,0,0,0
11762,0,1,1
11763,0,1,1
11764,0,1,1
11765,0,0,0
11766,1,0,0
11767,0,1,1
11768,1,1,1
11769,1,0,0
11770,1,1,1
11771,1,1,1
11772,0,0,0
11773,0,0,0
11774,0,0,0
11775,0,1,1
11776,0,0,0
11777,1,1,1
11778,1,1,1
11779,0,1,0
11780,0,0,0
11781,0,0,0
11782,1,1,0
11783,0,0,0
11784,0,0,1
11785,0,0,1
11786,0,0,0
11787,0,1,0
11788,1,1,1
11789,0,0,1
11790,0,1,0
11791,0,0,0
11792,0,0,0
11793,0,0,0
11794,1,1,1
11795,1,1,1
11796,1,1,1
11797,0,0,1
11798,1,0,1
11799,1,1,1
11800,0,1,1
11801,0,1,1
11802,1,0,0
11803,0,0,0
11804,0,0,1
11805,1,1,0
11806,1,1,1
11807,1,0,1
11808,0,0,0
11809,0,1,0
11810,0,0,0
11811,0,0,0
11812,1,1,1
11813,0,0,0
11814,1,0,0
11815,0,0,0
11816,1,1,1
11817,0,1,0
11818,1,0,0
11819,0,0,0
11820,0,0,0
11821,0,1,0
11822,0,0,1
11823,1,1,1
11824,0,0,0
11825,0,1,0
11826,0,0,0
11827,1,1,1
11828,1,0,0
11829,0,0,0
11830,0,0,0
11831,1,0,0
11832,0,1,1
11833,0,0,0
11834,0,1,1
11835,1,1,1
11836,0,1,1
11837,1,0,0
11838,0,0,0
11839,0,0,0
11840,1,1,0
11841,0,1,0
11842,0,1,1
11843,0,0,0
11844,0,0,0
11845,1,1,1
11846,0,0,0
11847,0,0,0
11848,0,0,0
11849,0,0,0
11850,1,1,1
11851,1,1,1
11852,0,0,0
11853,0,0,0
11854,1,0,0
11855,0,0,0
11856,0,1,1
11857,1,1,1
11858,0,0,0
11859,0,0,0
11860,1,1,1
11861,1,1,1
11862,1,1,1
11863,0,0,0
11864,1,0,0
11865,1,1,1
11866,0,0,0
11867,0,0,0
11868,1,1,1
11869,1,1,1
11870,0,0,0
11871,0,0,0
11872,1,1,1
11873,0,0,0
11874,1,1,1
11875,1,1,1
11876,1,1,1
11877,1,1,1
11878,1,1,1
11879,0,0,0
11880,1,1,1
11881,0,1,1
11882,1,0,0
11883,0,0,0
11884,0,0,0
11885,1,1,1
11886,1,1,1
11887,1,1,1
11888,0,0,0
11889,1,1,1
11890,1,1,1
11891,1,1,1
11892,1,0,0
11893,0,0,0
11894,1,1,1
11895,1,0,1
11896,0,1,1
11897,0,0,0
11898,0,0,0
11899,1,0,0
11900,0,1,1
11901,1,1,1
11902,1,1,1
11903,0,1,1
11904,0,0,1
11905,0,0,0
11906,0,0,0
11907,0,0,0
11908,0,1,1
11909,0,0,0
11910,0,0,0
11911,0,1,0
11912,0,0,0
11913,0,1,0
11914,1,1,1
11915,1,1,1
11916,1,0,0
11917,0,1,1
11918,0,0,0
11919,0,0,0
11920,1,1,1
11921,1,0,0
11922,1,1,0
11923,1,1,0
11924,1,0,1
11925,0,1,1
11926,0,1,1
11927,0,0,0
11928,0,0,0
11929,0,0,0
11930,1,0,0
11931,1,0,0
11932,1,1,1
11933,0,0,0
11934,1,0,0
11935,0,0,0
11936,1,1,0
11937,0,1,0
11938,1,1,1
11939,1,1,1
11940,0,0,0
11941,1,1,1
11942,1,0,1
11943,0,0,0
11944,1,0,0
11945,1,0,0
11946,1,1,1
11947,0,1,1
11948,0,0,0
11949,0,0,0
11950,0,0,0
11951,1,1,1
11952,0,0,0
11953,1,1,0
11954,0,0,0
11955,0,0,0
11956,0,0,0
11957,1,1,1
11958,0,0,0
11959,1,1,1
11960,0,0,0
11961,1,1,1
11962,0,1,1
11963,0,1,0
11964,1,0,0
11965,0,0,0
11966,0,0,0
11967,1,1,1
11968,1,1,0
11969,1,1,1
11970,1,1,1
11971,1,1,0
11972,0,0,0
11973,1,0,0
11974,0,0,0
11975,0,0,0
11976,1,1,1
11977,0,0,0
11978,1,1,1
11979,0,0,0
11980,1,0,0
11981,0,1,1
11982,1,0,0
11983,0,0,0
11984,0,0,1
11985,0,1,0
11986,1,1,1
11987,0,0,0
11988,0,0,0
11989,1,1,0
11990,0,0,0
11991,0,0,0
11992,0,1,1
11993,0,0,0
11994,1,0,0
11995,1,0,1
11996,0,0,0
11997,0,1,1
11998,0,0,0
11999,0,1,1
12000,1,1,1
12001,1,1,1
12002,0,0,0
12003,1,1,1
12004,0,1,1
12005,1,1,1
12006,0,1,1
12007,1,1,0
12008,0,0,0
12009,0,0,1
12010,1,1,1
12011,0,0,0
12012,1,0,0
12013,1,1,1
12014,0,0,0
12015,0,0,0
12016,0,0,0
12017,0,0,0
12018,0,0,0
12019,1,1,0
12020,0,1,1
12021,1,0,0
12022,0,0,0
12023,0,0,0
12024,0,0,0
12025,0,0,0
12026,1,1,0
12027,1,0,0
12028,0,1,0
12029,1,1,1
12030,0,1,1
12031,1,1,0
12032,0,0,0
12033,1,0,0
12034,0,0,0
12035,1,1,1
12036,0,0,0
12037,0,0,0
12038,0,0,0
12039,1,0,1
12040,1,0,0
12041,1,1,1
12042,0,0,0
12043,0,0,0
12044,1,0,0
12045,0,0,0
12046,0,0,0
12047,0,1,0
12048,0,0,0
12049,0,1,0
12050,0,0,0
12051,0,0,0
12052,0,0,0
12053,0,0,0
12054,0,0,0
12055,0,0,0
12056,1,0,0
12057,0,0,0
12058,0,1,1
12059,1,1,1
12060,1,0,1
12061,1,1,1
12062,0,0,0
12063,0,0,0
12064,1,0,1
12065,0,0,0
12066,1,0,0
12067,0,0,0
12068,0,0,0
12069,1,0,0
12070,1,1,1
12071,1,0,1
12072,1,1,1
12073,1,0,0
12074,1,1,1
12075,0,1,0
12076,1,0,0
12077,1,1,1
12078,1,0,0
12079,0,0,0
12080,1,1,1
12081,0,1,1
12082,0,0,0
12083,0,0,0
12084,0,0,0
12085,1,1,1
12086,1,0,0
12087,0,0,0
12088,0,0,0
12089,0,0,0
12090,1,1,1
12091,0,0,0
12092,1,1,1
12093,1,1,1
12094,1,1,0
12095,0,0,0
12096,0,0,0
12097,1,0,1
12098,0,0,0
12099,0,0,0
12100,1,1,1
12101,0,0,0
12102,1,1,1
12103,0,0,0
12104,1,1,1
12105,0,0,0
12106,0,0,0
12107,1,1,1
12108,0,0,0
12109,1,1,1
12110,0,0,1
12111,0,1,1
12112,0,0,0
12113,0,0,0
12114,1,0,0
12115,1,1,1
12116,0,1,0
12117,1,1,1
12118,0,1,0
12119,1,1,1
12120,0,0,0
12121,0,1,0
12122,1,1,1
12123,1,1,1
12124,1,1,1
12125,0,0,0
12126,0,0,0
12127,1,1,1
12128,0,0,0
12129,0,0,0
12130,0,0,0
12131,1,1,1
12132,0,0,0
12133,0,0,0
12134,0,0,0
12135,0,0,0
12136,1,1,0
12137,1,1,1
12138,0,0,0
12139,0,0,0
12140,1,0,0
12141,0,0,0
12142,0,0,0
12143,1,1,1
12144,0,1,1
12145,0,1,0
12146,1,1,0
12147,0,1,1
12148,0,0,0
12149,0,0,0
12150,1,1,1
12151,0,1,0
12152,1,0,0
12153,0,0,0
12154,1,1,1
12155,0,1,1
12156,0,0,0
12157,0,0,0
12158,0,1,1
12159,0,0,0
12160,1,0,0
12161,1,1,1
12162,1,1,1
12163,0,0,0
12164,0,0,0
12165,1,1,1
12166,0,0,0
12167,0,0,1
12168,0,0,0
12169,1,1,1
12170,0,1,1
12171,1,0,0
12172,0,0,0
12173,1,1,1
12174,0,0,0
12175,1,1,1
12176,1,1,1
12177,0,1,0
12178,0,0,0
12179,0,0,0
12180,0,0,0
12181,0,0,0
12182,0,0,0
12183,0,0,0
12184,0,0,0
12185,0,0,0
12186,0,0,0
12187,0,1,1
12188,1,1,1
12189,1,0,0
12190,0,1,1
12191,0,0,0
12192,0,0,0
12193,0,0,0
12194,0,1,0
12195,0,0,0
12196,0,0,0
12197,1,1,0
12198,0,0,0
12199,0,0,0
12200,0,1,1
12201,1,0,0
12202,0,0,0
12203,1,0,0
12204,0,0,0
12205,0,1,0
12206,0,0,0
12207,1,1,1
12208,1,1,1
12209,1,1,1
12210,0,0,0
12211,0,0,0
12212,0,0,0
12213,0,0,0
12214,1,0,0
12215,0,0,0
12216,0,1,0
12217,1,1,1
12218,0,0,0
12219,0,0,0
12220,0,0,0
12221,0,0,0
12222,0,0,0
12223,1,1,1
12224,1,1,0
12225,1,1,1
12226,1,1,1
12227,1,1,0
12228,0,0,0
12229,0,0,1
12230,1,1,0
12231,0,1,0
12232,0,0,0
12233,0,1,1
12234,0,0,0
12235,0,0,0
12236,0,1,0
12237,1,1,0
12238,0,1,1
12239,0,0,0
12240,0,0,0
12241,1,1,0
12242,0,0,1
12243,0,0,0
12244,1,0,1
12245,0,0,0
12246,1,1,1
12247,1,1,1
12248,0,0,0
12249,1,0,0
12250,0,0,0
12251,1,1,1
12252,1,0,0
12253,1,0,0
12254,0,0,0
12255,1,1,1
12256,0,0,0
12257,1,0,0
12258,0,0,0
12259,1,0,0
12260,1,1,1
12261,0,0,0
12262,1,1,1
12263,0,0,0
12264,1,1,0
12265,0,0,0
12266,0,0,0
12267,0,0,0
12268,0,0,0
12269,1,0,1
12270,0,0,0
12271,0,0,0
12272,0,0,0
12273,1,1,1
12274,1,1,1
12275,1,0,0
12276,0,0,0
12277,0,1,1
12278,0,0,0
12279,0,0,0
12280,0,0,0
12281,0,1,1
12282,1,1,0
12283,1,1,1
12284,0,1,0
12285,0,0,0
12286,1,1,1
12287,0,0,0
12288,0,0,1
12289,1,0,0
12290,0,0,1
12291,0,0,0
12292,0,0,1
12293,1,1,1
12294,1,1,1
12295,0,1,0
12296,1,1,1
12297,1,1,1
12298,0,1,0
12299,1,0,0
12300,1,1,0
12301,0,0,0
12302,0,0,0
12303,1,1,1
12304,0,0,0
12305,0,0,0
12306,1,1,1
12307,1,1,1
12308,0,0,1
12309,0,1,1
12310,0,0,1
12311,0,0,0
12312,1,1,1
12313,0,0,0
12314,0,0,0
12315,1,0,0
12316,1,1,1
12317,0,0,0
12318,1,1,1
12319,1,1,1
12320,1,1,1
12321,1,1,1
12322,0,0,0
12323,1,1,1
12324,1,1,1
12325,0,1,0
12326,1,1,0
12327,0,0,0
12328,0,1,0
12329,1,1,1
12330,1,1,1
12331,0,0,0
12332,0,1,1
12333,1,1,0
12334,0,0,0
12335,0,1,1
12336,0,0,0
12337,0,0,0
12338,1,0,0
12339,1,1,1
12340,0,1,1
12341,0,0,1
12342,1,0,0
12343,1,0,0
12344,0,0,0
12345,1,1,1
12346,1,1,1
12347,1,1,1
12348,1,1,1
12349,0,0,0
12350,1,1,0
12351,1,0,0
12352,1,1,1
12353,1,1,1
12354,1,0,0
12355,0,1,1
12356,1,1,1
12357,1,0,0
12358,1,0,0
12359,1,1,1
12360,1,1,1
12361,0,0,0
12362,1,0,1
12363,0,0,0
12364,1,0,0
12365,1,1,0
12366,1,1,0
12367,1,1,1
12368,1,1,1
12369,0,0,0
12370,1,1,1
12371,0,0,0
12372,1,1,1
12373,1,1,1
12374,0,0,0
12375,0,0,0
12376,1,1,1
12377,0,1,1
12378,0,1,1
12379,1,1,0
12380,0,0,0
12381,1,1,1
12382,1,1,1
12383,0,0,0
12384,1,1,1
12385,0,0,0
12386,1,0,1
12387,0,0,0
12388,1,0,0
12389,0,0,0
12390,1,1,1
12391,0,1,1
12392,0,0,0
12393,1,0,0
12394,0,0,0
12395,1,0,1
12396,0,0,0
12397,1,0,0
12398,1,0,0
12399,1,1,0
12400,0,1,0
12401,0,0,0
12402,0,0,0
12403,0,0,0
12404,1,1,1
12405,1,1,1
12406,0,0,0
12407,1,0,0
12408,0,1,1
12409,0,0,0
12410,0,0,0
12411,0,0,0
12412,0,0,0
12413,1,0,0
12414,1,0,0
12415,1,0,0
12416,1,1,1
12417,1,0,0
12418,0,0,0
12419,0,0,0
12420,1,1,1
12421,0,0,0
12422,1,1,1
12423,0,0,1
12424,0,0,0
12425,1,1,1
12426,0,1,0
12427,0,0,0
12428,0,0,0
12429,0,0,0
12430,1,0,0
12431,1,0,0
12432,0,1,1
12433,0,0,0
12434,1,1,1
12435,1,1,1
12436,0,0,0
12437,1,1,1
12438,0,1,1
12439,1,0,0
12440,0,1,1
12441,0,1,0
12442,0,1,0
12443,0,0,0
12444,1,1,0
12445,1,1,1
12446,1,1,0
12447,0,0,0
12448,0,0,0
12449,0,0,0
12450,0,0,1
12451,1,0,0
12452,0,0,0
12453,0,0,0
12454,1,1,0
12455,1,1,0
12456,0,1,0
12457,0,0,0
12458,0,0,0
12459,0,0,0
12460,1,1,1
12461,1,1,1
12462,0,1,1
12463,1,1,1
12464,0,0,0
12465,0,0,0
12466,0,0,1
12467,0,0,0
12468,1,1,1
12469,0,0,0
12470,1,1,1
12471,0,0,0
12472,0,1,1
12473,1,1,1
12474,0,0,0
12475,0,0,0
12476,1,1,1
12477,1,1,1
12478,0,0,0
12479,1,1,1
12480,1,1,1
12481,0,1,1
12482,0,0,0
12483,0,0,0
12484,0,0,0
12485,1,1,1
12486,1,1,1
12487,0,0,0
12488,0,0,0
12489,0,0,0
12490,0,0,0
12491,0,1,1
12492,0,0,0
12493,0,1,0
12494,0,1,1
12495,0,0,0
12496,1,1,1
12497,1,1,1
12498,0,1,1
12499,1,1,1
12500,1,1,0
12501,0,0,0
12502,0,0,0
12503,1,1,1
12504,1,0,0
12505,1,1,1
12506,0,0,0
12507,0,0,0
12508,0,0,0
12509,0,0,0
12510,0,0,0
12511,1,1,1
12512,1,0,1
12513,0,1,1
12514,0,0,0
12515,1,1,1
12516,0,0,1
12517,0,0,0
12518,0,0,0
12519,1,1,0
12520,0,0,0
12521,0,0,0
12522,1,1,1
12523,0,0,0
12524,0,1,0
12525,0,0,0
12526,0,0,0
12527,0,0,0
12528,0,0,1
12529,0,0,0
12530,0,1,1
12531,0,1,1
12532,1,0,0
12533,0,1,0
12534,1,1,1
12535,0,0,0
12536,0,0,0
12537,0,0,0
12538,0,0,0
12539,0,0,0
12540,1,0,0
12541,0,0,1
